timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
3210,0.111938,-0.043213,0.767456,-2.563477,-1.037598,7.080078
3222,0.093262,0.057861,0.730347,-3.784180,-1.892090,6.530762
3231,0.069092,0.014404,0.833618,-3.601074,-2.197266,6.713867
3241,0.031494,-0.081543,0.952759,-3.662109,-2.380371,6.774902
3251,0.034058,0.005371,1.069336,-3.540039,-2.319336,6.530762
3261,0.004395,0.036133,1.120117,-3.051758,-2.563477,6.591797
3270,0.008179,0.047729,1.089233,-1.464844,-2.868652,6.469727
3282,-0.005981,-0.039917,1.134644,3.417969,-3.234863,6.347656
3292,0.001831,-0.268921,1.008179,4.638672,-3.173828,6.591797
3301,0.043945,-0.185669,1.016235,5.065918,-3.051758,6.835937
3311,0.039551,-0.396851,0.756226,5.065918,-3.112793,7.141113
3320,0.016968,-0.304321,0.728394,3.723145,-3.112793,7.019043
3331,0.064209,-0.112549,0.922729,2.258301,-2.929688,7.446289
3341,0.062744,-0.197021,1.003052,1.281738,-3.234863,7.690430
3350,0.037109,-0.078735,1.070923,0.488281,-3.295898,7.324219
3362,-0.042358,-0.103271,1.113159,0.610352,-4.028320,7.263184
3372,-0.038452,-0.264282,0.960205,1.098633,-3.479004,6.469727
3381,-0.029419,-0.484619,0.627197,1.831055,-3.967285,5.859375
3391,-0.001099,-0.447510,0.477295,0.122070,-3.295898,4.211426
3400,0.048096,-0.246582,0.531738,-3.845215,-3.784180,1.708984
3411,0.017334,-0.089844,0.697144,-7.873535,-4.211426,0.793457
3421,-0.015015,0.410645,1.254517,-10.620117,-4.272461,0.732422
3432,-0.033813,0.124390,1.349854,-6.591797,-2.502441,2.441406
3442,0.053223,-0.529297,0.862183,-4.699707,-1.892090,4.272461
3452,0.112793,-0.201782,1.015747,-6.286621,-1.831055,4.943848
3461,-0.069824,0.184204,1.265259,-7.507324,-2.624512,4.333496
3471,-0.137451,0.025879,1.167480,-6.225586,-2.502441,4.272461
3481,-0.043457,-0.301514,0.979126,-4.516602,-1.770020,3.845215
3491,-0.040039,-0.299561,0.840088,-5.187988,-2.441406,2.197266
3502,-0.051880,0.119629,0.968018,-6.896973,-1.831055,3.356934
3512,-0.040283,-0.115723,0.884399,-5.126953,-1.037598,4.577637
3522,0.030518,-0.023804,1.010742,-4.028320,-0.915527,5.554199
3531,-0.004395,-0.100830,1.116455,-3.356934,-0.793457,5.737305
3540,-0.057251,-0.203369,1.036499,-2.563477,-1.037598,5.615234
3551,-0.008789,0.038452,1.137695,-2.075195,-0.854492,5.065918
3561,-0.000122,-0.025513,1.069092,-1.098633,-1.281738,3.479004
3570,-0.082764,-0.306763,0.822144,-0.427246,-1.647949,3.112793
3580,0.077026,-0.229858,0.919067,-1.037598,-0.793457,3.479004
3591,0.061035,-0.308716,0.869385,-2.258301,-0.549316,3.784180
3600,0.023804,0.015625,0.994019,-3.417969,-0.549316,3.173828
3610,0.030884,0.051514,1.104858,-3.356934,-0.671387,3.417969
3621,0.076660,-0.135742,1.098389,-2.319336,-0.915527,3.234863
3630,0.056885,-0.108032,1.110962,-1.098633,-1.586914,2.319336
3640,0.017456,-0.090332,1.084106,0.305176,-2.075195,1.586914
3651,0.048462,-0.195312,1.038452,-0.610352,-2.441406,0.366211
3661,-0.005493,0.011230,0.979004,-1.159668,-2.319336,-0.793457
3671,0.103760,0.065552,1.007568,-1.098633,-2.563477,-1.708984
3681,0.138794,-0.004517,0.953369,-0.671387,-2.258301,-1.770020
3690,0.107666,0.070312,1.003662,-0.244141,-2.929688,-1.953125
3702,0.010132,0.060791,1.028931,1.647949,-2.990723,-1.647949
3711,0.033447,0.031982,1.008789,3.173828,-3.051758,-2.197266
3721,0.050415,-0.074463,0.961670,4.272461,-3.540039,-4.028320
3731,0.039307,-0.350952,0.852905,4.089355,-3.906250,-4.699707
3741,0.055786,-0.096069,0.941895,3.051758,-4.028320,-5.187988
3750,0.146118,0.080811,1.031860,1.831055,-3.906250,-5.065918
3761,0.124878,-0.130371,0.944214,1.281738,-3.784180,-4.394531
3770,0.093384,-0.117676,0.896362,1.342773,-3.906250,-4.516602
3781,0.007813,-0.203979,1.105713,1.586914,-3.723145,-5.859375
3791,-0.065918,-0.234741,1.016846,1.953125,-4.394531,-7.446289
3801,-0.066406,-0.064819,1.111450,2.563477,-4.211426,-8.972168
3810,-0.035400,-0.020630,1.100586,2.990723,-3.601074,-9.765625
3821,-0.057495,-0.203735,1.020874,3.723145,-3.295898,-10.070801
3831,-0.025879,-0.161255,1.064941,4.150391,-2.380371,-9.948730
3840,-0.046387,-0.056763,1.092651,4.211426,-1.831055,-9.338379
3851,0.014648,-0.211914,1.030151,3.234863,-0.488281,-8.178711
3860,-0.004883,0.016113,1.003052,2.685547,-0.122070,-7.263184
3870,0.007813,0.145264,1.099121,2.319336,0.061035,-6.469727
3880,-0.008057,-0.122437,0.935303,2.258301,0.671387,-5.249023
