timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
2162,-0.060181,-0.350098,0.929687,2.807617,16.540527,23.986816
2171,-0.034790,-0.169067,0.900269,2.746582,16.540527,25.329590
2182,-0.036133,-0.271851,0.844727,2.380371,16.174316,26.672363
2191,0.011841,-0.294067,0.858032,1.953125,15.808105,27.709961
2202,-0.016724,-0.303223,0.917725,0.976562,15.502930,28.076172
2211,-0.025269,-0.185669,1.043091,0.549316,13.610840,24.963379
2223,-0.036377,-0.082031,1.102783,0.366211,13.061523,23.010254
2232,-0.045166,-0.261475,1.077881,0.732422,12.145996,20.629883
2242,0.001953,-0.187012,0.994263,0.305176,11.291504,18.249512
2251,0.053467,-0.172119,1.017822,-0.488281,10.498047,16.723633
2261,0.103516,-0.100708,0.934326,-0.549316,9.948730,15.686035
2271,0.150269,-0.082642,1.007202,-0.244141,8.850098,15.197754
2283,0.138306,-0.168335,1.004028,0.244141,7.324219,15.197754
2293,0.104492,-0.276123,0.904419,0.183105,7.019043,15.075684
2302,0.137329,-0.107300,1.069458,-0.122070,6.347656,14.892578
2311,0.104614,-0.299927,0.933350,-0.061035,5.371094,14.343262
2321,0.159180,-0.104980,1.033813,-0.122070,4.272461,13.305664
2331,0.125610,-0.358154,0.879028,0.183105,3.051758,12.451172
2342,0.178711,-0.243896,0.927002,0.244141,2.075195,11.352539
2351,0.147827,-0.213013,0.938354,-0.244141,0.000000,9.094238
2361,0.171021,-0.115234,0.931763,-0.427246,-0.610352,7.995605
2371,0.146118,-0.174316,0.950317,-0.488281,-1.281738,6.896973
2381,0.143066,-0.018188,1.047119,-0.488281,-1.708984,5.615234
2391,0.115479,-0.189331,0.920044,-0.366211,-2.746582,4.394531
2401,0.111938,0.006470,1.033203,-0.549316,-3.051758,3.784180
2412,0.121582,-0.048584,1.027344,-0.366211,-3.356934,3.540039
2422,0.100098,-0.053833,0.980347,-0.366211,-4.516602,2.624512
2431,0.088989,0.078125,1.096558,-0.183105,-4.211426,2.563477
2441,0.046143,0.028320,1.108643,-0.244141,-3.967285,2.075195
2452,0.012939,-0.057739,1.078003,-0.366211,-4.150391,1.586914
2461,0.000854,-0.092041,0.970093,-0.427246,-4.394531,0.976562
2471,-0.015869,-0.037109,0.985840,-0.854492,-4.455566,0.610352
2481,0.018188,-0.137329,0.964722,-1.159668,-4.028320,0.610352
2494,0.016602,-0.180542,0.948730,-2.380371,-4.394531,0.793457
2503,-0.044556,-0.031372,1.039795,-3.234863,-3.723145,1.892090
2513,-0.013306,-0.187866,0.995117,-3.417969,-2.990723,2.502441
2522,-0.016602,-0.024414,1.055298,-3.356934,-2.868652,2.441406
2532,-0.002319,-0.237305,0.911255,-2.929688,-2.990723,2.685547
2542,0.013916,-0.087769,1.000610,-2.929688,-3.479004,2.441406
2551,0.037354,-0.231934,0.946899,-3.112793,-3.784180,2.319336
